source,target
96506,5081
68793,5081
69634,5081
121342,5081
114843,5081
30650,5081
125984,5081
115331,5081
69830,5081
20632,5081
103921,5081
45746,5081
113983,5081
21607,5081
12485,5081
8220,5081
23851,5081
75452,5081
4121,5081
32807,5081
5081,96245
5081,58272
5081,98594
5081,80348
5081,99950
5081,32376
5081,119355
5081,125103
5081,92392
5081,119895
102503,61193
61746,61193
110879,61193
61193,4570
61193,542
61193,100902
61193,2623
61193,1300
61193,83627
61193,11511
61193,49304
61193,49701
61193,19852
61193,106880
93502,23175
93502,29686
93502,63121
93502,5480
93502,65670
93502,120549
93502,69290
93502,40824
93502,15999
93502,101937
93502,103534
93502,111191
93502,66553
93502,10098
93502,70645
93502,79303
93502,37692
93502,74282
93502,47588
93502,39067
54199,69010
94850,69010
49673,69010
124297,69010
69010,57129
69010,15331
69010,114472
69010,116133
69010,50535
69010,14557
69010,101888
69010,91191
69010,49905
69010,51409
69010,112291
69010,57720
69010,54047
69010,65607
69010,52588
69010,16157
69010,86450
69010,37885
69010,78749
69010,117050
69010,111780
69010,24695
69010,90726
69010,59019
119139,53857
53857,74869
53857,60507
53857,45197
53857,36491
53857,72156
53857,82819
67732,71294
51150,71294
88194,71294
53098,71294
32665,71294
4194,71294
47028,71294
99558,71294
117675,71294
26859,71294
92515,71294
74716,71294
100105,71294
88026,71294
46900,71294
61804,71294
114601,71294
91871,71294
126387,71294
31142,71294
111253,71294
27256,71294
2527,71294
85342,71294
60964,71294
124157,71294
6126,71294
123691,71294
88732,100209
8368,100209
43731,100209
57609,100209
47560,95964
30141,95964
78847,95964
38632,95964
103972,95964
86662,95964
26484,95964
65936,42663
26498,42663
91440,42663
80921,42663
3221,42663
23895,42663
76102,42663
11842,42663
115304,42663
92569,42663
97893,42663
89854,42663
115689,42663
80897,42663
98447,42663
42663,79427
42663,72601
42663,53864
42663,3051
42663,21876
42663,61719
42663,98224
42663,117063
42663,89785
42663,102181
42663,70156
42663,21760
42663,7097
42663,15841
42663,7425
118930,28943
118930,31163
118930,38852
118930,111705
118930,80240
118930,70967
118930,60168
118930,41254
118930,25702
118930,9467
118930,3131
118930,60672
118930,24659
118930,115821
118930,105227
118930,5810
118930,73540
118930,111
118930,56084
118930,52921
118930,126503
118930,40833
118930,116325
118930,97543
118930,48828
118930,42544
118930,122809
118930,58998
118930,76455
118930,99415
65666,90416
116584,90416
125984,90416
126161,90416
103076,90416
107841,90416
23851,90416
102555,90416
120590,90416
90416,17799
90416,112231
90416,122675
90416,102094
90416,45053
90416,59968
90416,119929
90416,78567
90416,63576
90416,119628
90416,111284
90416,116690
90416,100352
90416,75715
69861,55674
101023,55674
207,55674
91777,55674
89107,55674
95781,55674
514,55674
6486,55674
41280,55674
55674,105665
55674,53632
55674,120840
55674,16817
55674,47158
55674,124526
55674,49771
55674,14884
55674,100121
55674,72055
55674,116899
2046,40928
40928,11007
40928,26734
40928,49000
115322,62230
49216,62230
71798,62230
97900,62230
62230,102966
62230,95763
62230,92565
62230,31668
62230,92640
62230,127139
62230,41048
62230,100144
62230,120836
62230,42482
62230,96388
62230,5328
62230,30571
62230,61902
62230,113596
62230,91921
65125,97723
108631,97723
28791,97723
69887,29597
69887,75653
69887,63362
69887,54766
69887,4864
69887,118827
69887,123325
69887,111631
69887,27055
69887,77569
69887,69501
69887,30420
69887,54501
13059,36398
22465,26971
15046,26971
6392,26971
104394,26971
1371,43056
99485,43056
69078,43056
105080,43056
48644,43056
34956,43056
3070,43056
106137,43056
11164,43056
77737,43056
92210,43056
37856,43056
103302,43056
65615,43056
24857,43056
43056,87654
43056,66288
43056,117735
43056,94415
43056,63496
43056,125703
43056,69487
43056,70648
43056,80462
43056,59044
43056,125364
43056,104069
43056,28699
43056,105497
43056,78446
43056,46774
43056,84331
43056,46395
43056,8334
43056,71455
43056,10927
43056,8535
43056,31794
97956,31704
45649,31704
31704,65414
31704,23243
31704,30298
31704,104449
31704,114902
31704,113664
31704,126062
31704,63482
31704,15999
31704,7701
31704,73843
31704,106802
31704,22190
31704,67896
15165,12801
32428,12801
22542,12801
105887,12801
78837,12801
111744,12801
124115,12801
96936,12801
86841,12801
104990,12801
8579,12801
49850,12801
97444,12801
26912,12801
67142,12801
36378,12801
66708,12801
10280,12801
77134,12801
56926,12801
51782,12801
68229,12801
43524,12801
99915,12801
5714,12801
79264,12801
9652,12801
114893,42268
11609,42268
79868,42268
111738,65292
18328,65292
55517,65292
49358,65292
38361,65292
42779,65292
105532,65292
77775,65292
32262,65292
16096,65292
50527,65292
84082,65292
44158,65292
15812,65292
97059,65292
41760,65292
100833,65292
96870,65292
120395,65292
55218,65292
94235,65292
65292,7027
65292,74760
65292,40291
65292,124320
65292,68149
65292,117200
65292,21528
65292,55555
116293,86091
122071,86091
37540,86091
108979,86091
89910,86091
12268,86091
18095,86091
24933,86091
69221,86091
2488,86091
83384,116820
66391,116820
16467,116820
125098,116820
73937,116820
40183,116820
43467,116820
32272,116820
58021,116820
9261,116820
89522,116820
97864,116820
70492,116820
20455,116820
116820,48499
116820,46994
116820,92170
116820,92676
116820,9108
116820,19313
116820,118346
116820,43863
116820,121009
21152,86175
97553,86175
123886,86175
114865,86175
127438,86175
119863,86175
103357,86175
86175,30378
86175,124465
86175,78583
86175,42731
86175,62106
86175,11699
86175,17596
86175,70283
86175,103473
86175,74423
86175,120755
86175,30484
86175,16987
86175,120549
86175,27857
86175,116993
86175,80102
86175,32067
72562,84537
123002,84537
31766,84537
653,84537
71409,84537
25680,84537
93112,84537
3187,84537
44621,84537
56823,84537
60472,84537
97122,84537
90422,84537
20088,84537
17956,84537
120612,84537
103316,84537
122763,84537
2051,84537
63641,84537
12653,84537
100445,84537
84537,80983
84537,83334
84537,109776
84537,41816
84537,76184
84537,63573
84537,87182
114353,96224
114353,93705
114353,1650
114353,42256
114353,62378
114353,997
114353,99322
114353,101370
114353,86396
114353,37990
114353,107192
114353,92958
114353,123507
114353,37923
114353,117588
114353,93935
114353,46251
114353,51307
114353,19044
114353,91515
114353,104139
114353,23376
114353,77717
114353,4361
114353,116133
114353,117164
114353,29961
114353,112291
114353,8886
114353,80304
114353,86450
114353,126614
73028,33017
103404,33017
113355,33017
7692,33017
33017,44977
33017,9098
33017,40347
33017,32152
33017,19666
33017,95138
33017,96401
33017,60850
127186,38934
127186,66020
127186,81816
127186,17495
127186,92620
127186,110410
127186,120435
127186,116108
127186,32677
127186,34215
127186,110034
127186,74883
127186,39979
127186,55476
127186,11502
127186,55101
127186,49603
23051,47606
95881,83223
95881,4188
95881,33562
95881,63776
95881,68023
95881,72955
95881,84867
95881,95763
95881,119741
95881,96744
95881,52977
95881,39663
108766,70537
48825,70537
15327,70537
51795,70537
95447,70537
7087,70537
53818,70537
119010,70537
54854,70537
18196,70537
71983,70537
70537,111671
70537,55407
70537,81378
70537,2233
70537,67474
70537,20074
70537,116594
70537,103130
70537,13675
70537,76529
70537,41500
70537,103958
70537,79695
70537,19317
70537,56674
70537,114823
70537,41503
70537,57425
70537,91512
70537,85565
70537,21369
70537,127019
70537,8165
70537,110986
70537,121862
70537,84607
70537,20516
70537,55293
70537,40403
70537,21434
70537,51770
70537,37523
70537,61211
70537,53332
70537,60727
62816,37100
33695,37100
105677,37100
37100,114725
37100,56816
37100,81847
116435,68434
40616,21355
54832,21355
104360,21355
29510,21355
14659,21355
21355,5024
21355,124124
21355,81352
21355,89604
21355,31750
21355,47226
25536,108901
5583,108901
6017,108901
46163,108901
93897,108901
108901,16723
108901,61129
108901,126899
108901,28770
108901,75281
108901,113426
108901,107426
97588,78654
110694,106288
27473,106288
91057,106288
95827,106288
118277,106288
93974,106288
76662,106288
34593,106288
99495,106288
49332,2088
45164,2088
2088,50469
2088,72357
2088,37861
2088,43840
2088,114725
2088,13197
2088,98895
2088,36385
2088,125781
2088,52162
2088,109523
2088,78959
2088,116980
2088,8779
2088,114286
2088,95031
2088,4867
2088,95129
2088,94165
102745,60973
91166,60973
39345,60973
26187,60973
81918,60973
14169,60973
60973,98944
60973,77237
60973,38707
60973,6869
60973,9305
60973,7856
60973,112812
60973,79905
60973,40650
60973,40163
60973,101152
60973,4661
60973,124055
60973,70383
44131,24450
29735,24450
103754,24450
40412,24450
57211,24450
67339,24450
24450,25074
24450,25561
24450,44226
24450,98130
24450,1889
24450,16452
24450,42763
24450,26401
24450,11219
24450,79563
24450,103737
24450,42283
60434,16810
83089,16810
9914,16810
110431,16810
78292,16810
63521,16810
112571,16810
91266,16810
87157,16810
17099,16810
100579,16810
67883,16810
108878,16810
40161,16810
16810,119545
16810,111766
16810,41948
16810,51642
16810,121251
16810,107486
16810,6924
16810,108156
16810,56443
16810,47202
16810,41552
16810,122993
48502,101102
115514,101102
65314,101102
118157,101102
56663,101102
54698,101102
58514,101102
20830,101102
11571,101102
64442,101102
101102,95607
101102,74344
101102,33960
101102,88451
101102,95480
101102,21569
101102,45648
101102,117586
101102,19231
101102,38332
101102,18237
101102,5117
101102,99609
101102,109009
106361,26624
26624,104862
26624,110807
91115,82923
29430,82923
12666,82923
58735,82923
42337,82923
1029,82923
116134,82923
12307,82923
11176,82923
56444,82923
44554,82923
90118,82923
110831,82923
22011,82923
82923,101332
82923,126367
82923,6853
82923,99148
82923,119886
82923,98528
77201,19224
73422,19224
110696,19224
112744,19224
126801,19224
63074,19224
20378,19224
14443,19224
119734,19224
68160,19224
21295,19224
55720,19224
41940,19224
56858,19224
62448,19224
64859,19224
54206,19224
58576,19224
110637,19224
116969,19224
62344,19224
7972,19224
45405,19224
35625,19224
109037,19224
67649,19224
9760,19224
7394,19224
103706,120452
42912,120452
120452,81659
120452,122807
120452,52134
120452,57166
120452,106836
120452,12936
120452,57455
32417,103976
33089,16217
120650,16217
72419,16217
16217,118966
16217,11334
16217,125886
16217,57892
16217,83127
38766,25419
38766,79114
38766,108575
38766,97952
38766,10040
38766,96284
57862,14959
57862,111539
57862,29382
57862,86600
57862,61025
57862,86073
57862,33451
29509,83841
38293,83841
73230,83841
71576,83841
42109,83841
81865,83841
83972,83841
35835,83841
83841,70426
83841,18264
83841,66108
83841,67592
83841,56191
83841,118574
83841,108160
83841,24406
83841,63816
83841,4959
83841,49636
83841,59148
83841,76562
83841,25064
83841,105839
83841,44404
83841,21763
83841,119915
83841,65870
26818,66805
66805,69630
66805,21496
66805,3623
66805,38264
66805,58404
66805,77100
66805,78873
66805,61552
66805,25318
66805,6940
66805,13783
66805,61
96763,65283
19252,55982
123784,55982
112317,55982
43872,55982
55982,47044
55982,48055
55982,101418
55982,126899
55982,29439
55982,16372
55982,1900
55982,38994
55982,89463
55982,105760
55982,96154
55982,11529
55982,77792
55982,34387
55982,40803
55982,12311
55982,120426
55982,47239
55982,77035
55982,100445
55982,31826
55982,867
55982,96388
55982,36641
55982,9373
55982,33993
55982,5735
55982,90917
57729,94988
12738,94988
47794,94988
30924,94988
17327,94988
79557,94988
99988,94988
47865,94988
61796,94988
79390,94988
53802,94988
101027,94988
48633,94988
25587,94988
42472,94988
71068,94988
118124,94988
88382,94988
103621,94988
109625,94988
93092,94988
87969,94988
15431,94988
78111,94988
33632,94988
75817,94988
126541,94988
94344,94988
94988,28543
94988,25047
94988,100975
94988,71861
94988,20441
94988,107767
94988,58537
94988,37576
94988,98732
94988,111699
57902,62929
94283,62929
79951,62929
179,62929
119337,62929
52324,62929
66139,62929
121489,62929
39780,62929
13641,62929
53566,62929
62929,106620
62929,50180
62929,78348
62929,127389
62929,24599
62929,78709
62929,102744
62929,6744
62929,113915
62929,92229
62929,41117
62929,54075
62929,84949
62929,37002
62929,120994
62929,31128
62929,71766
62929,86359
71896,60888
77699,60888
120834,60888
71480,60888
121336,60888
115138,60888
73488,60888
59286,60888
122626,60888
100633,60888
91459,60888
112452,60888
86365,60888
124011,60888
104935,60888
5850,60888
79228,60888
69315,60888
95841,60888
52284,60888
60888,73509
60888,72846
60888,30089
60888,121687
60888,112758
60888,63144
60888,82872
104158,66768
1290,66768
63667,66768
51183,66768
8335,66768
110326,66768
26833,66768
17580,66768
29169,66768
13906,66768
90802,66768
64238,66768
82344,66768
66768,36919
66768,35085
66768,124911
66768,95868
66768,8396
123412,13526
123412,34455
123412,101417
123412,101387
123412,49046
123412,121318
123412,16921
123412,98718
123412,56585
123412,48544
67568,120270
61460,120270
102833,120270
45298,61177
80582,61177
46270,61177
9144,61177
4580,61177
61177,115945
61177,54120
61177,66369
61177,7485
61177,112722
93946,4896
4896,51421
4896,81837
4896,105678
4896,109416
4896,35959
4896,81298
69256,104825
24324,43722
24324,76418
24324,19123
24324,34773
24324,77977
95598,25477
25477,76929
25477,82121
25477,87630
25477,13536
25477,89897
25477,36749
25477,36727
81307,108216
76364,108216
121896,108216
81739,108216
20928,108216
38569,108216
115841,108216
18249,108216
85059,108216
111944,108216
92999,108216
23164,108216
108216,122808
108216,99433
108216,106467
108216,39184
108216,111705
108216,102576
108216,119253
66083,119370
119370,60065
119370,41226
119370,125868
119370,37343
119370,126307
119370,40865
119370,107415
119370,14561
119370,95509
119370,18130
119370,80861
119370,66987
119370,106279
119370,93227
119370,32995
119370,27291
119370,115999
119370,50049
119370,99589
119370,95366
119370,110349
119370,122532
119370,24659
119370,25114
56421,12349
73597,12349
15892,12349
45626,12349
12349,43075
12349,31169
12349,93059
12349,33354
12349,55865
12349,2127
12349,76017
12349,56798
12349,84698
12349,115764
12349,120878
12349,123694
12349,97921
12349,114853
97407,1462
97407,93274
97407,15728
97407,84034
97407,39477
97407,68468
23799,11164
106227,11164
11827,11164
117679,11164
60108,11164
117270,11164
124066,11164
88145,11164
21577,11164
11164,43859
11164,55005
11164,90364
11164,66801
11164,23933
11164,65325
11164,59290
11164,116960
11164,29731
11164,85500
11164,12086
11164,32702
11164,84328
11164,74539
11164,33624
11164,77717
11164,28699
11164,48644
11164,6667
11164,91137
11164,110945
11164,99081
11164,8334
11164,60969
11164,43056
11164,123180
98286,118973
1414,118973
12391,118973
50509,118973
111194,118973
21635,118973
54929,118973
99571,118973
62217,118973
94355,118973
95074,118973
67644,118973
35492,118973
21364,118973
109137,118973
97214,118973
101190,118973
3659,118973
6604,118973
101812,118973
17008,118973
99878,118973
83921,118973
91421,118973
49916,118973
112893,118973
6326,118973
18997,118973
39567,118973
3067,118973
87228,118973
99998,118973
72423,118973
65171,118973
118973,123561
118973,92581
118973,72940
118973,77778
118973,40884
118973,49254
118973,97243
118973,91351
118973,127046
118973,12299
118973,63122
118973,2727
118973,125059
118973,15640
118973,65824
118973,12679
118973,83825
118973,79695
118973,117953
118973,95506
118973,65783
118973,84088
118973,39233
118973,19536
118973,99286
118973,119147
118973,87549
118973,57961
118973,11825
118973,97092
118973,101008
118973,34936
118973,106132
118973,110719
118973,49856
118973,32281
118973,12600
118973,12312
118973,66202
80603,80847
67169,63943
110083,63943
47794,63943
3448,63943
44392,63943
118436,63943
39527,63943
47855,63943
118153,63943
97229,63943
39250,63943
52401,63943
108540,63943
68651,63943
68101,63943
123628,63943
108315,63943
54974,63943
120761,63943
19928,63943
3900,63943
8629,63943
120387,63943
116473,63943
64083,63943
65336,63943
67834,63943
76608,63943
118688,63943
10043,63943
108154,63943
4761,63943
65478,63943
21079,63943
119337,63943
113602,63943
41741,63943
112120,63943
48629,63943
87538,63943
63943,90715
63943,51483
63943,15013
63943,117137
63943,87560
63943,65228
63943,49168
63943,122862
63943,6240
63943,41500
63943,41129
63943,105744
63943,4889
63943,79885
63943,116388
63943,119179
63943,61288
63943,29045
63943,82709
63943,104471
63943,108089
63943,22653
63943,70266
63943,38612
63943,19501
63943,76372
63943,56465
63943,26734
117816,3556
86965,3556
1701,3556
33180,3556
10286,3556
20548,3556
20155,3556
95079,3556
98505,3556
97976,3556
109791,3556
44375,3556
8511,3556
115717,3556
8458,3556
71740,3556
